date,time,R1(ohm),R2(ohm),temp(C),pres(mbar)
7290,389.08,419.30,11.53,1015.3
7320,388.53,415.94,11.52,1015.8
7350,389.32,418.31,11.53,1017.1
7380,396.32,424.59,11.48,1017.4
7410,403.30,433.63,11.44,1016.1
7440,400.88,428.06,11.44,1017.9
7470,403.16,432.05,11.41,1018.0
7500,424.71,453.81,11.39,1017.5
7530,414.76,443.42,11.37,1018.7
7560,414.62,445.33,11.37,1018.9
7590,414.93,443.47,11.37,1018.7
7620,437.89,467.15,11.31,1019.6
7650,432.31,463.07,11.30,1018.6
7680,452.84,481.54,11.24,1019.2
7710,482.59,523.23,11.13,1020.2
7740,504.60,546.29,11.02,1019.7
7770,558.36,604.50,10.95,1019.8
7800,512.80,559.11,10.93,1021.3
7830,512.41,554.23,11.00,1021.2
7860,466.92,506.39,10.95,1021.3
7890,493.85,531.99,10.98,1021.4
7920,522.69,564.33,10.97,1021.8
7950,520.70,563.49,10.95,1022.3
7980,533.73,585.20,10.97,1022.6
8010,508.17,553.87,10.97,1023.1
8040,532.12,576.10,10.89,1022.9
8070,597.42,647.94,10.86,1023.8
8100,541.25,586.35,10.86,1024.1
8130,627.14,685.14,10.64,1023.7
8160,653.28,721.05,10.43,1024.7
8190,645.31,710.24,10.36,1025.8
8220,687.46,756.48,10.34,1026.3
8250,670.09,739.37,10.27,1025.9
8280,667.97,735.94,10.29,1027.4
8310,735.85,821.50,10.16,1027.6
8340,718.47,798.58,10.12,1028.3
8370,728.56,811.70,10.14,1028.8
8400,683.35,757.18,10.12,1029.3
8430,619.36,683.28,10.06,1029.7
8460,802.98,899.98,10.03,1029.6
8490,914.67,1038.20, 9.93,1030.1
8520,865.19,971.57, 9.93,1030.6
8550,994.48,1139.27, 9.92,1031.3
8580,921.88,1046.46, 9.84,1030.9
8610,944.73,1063.09, 9.86,1031.7
8640,728.81,814.24,10.01,1032.2
8670,865.63,967.94, 9.95,1031.6
8700,821.33,917.94, 9.97,1031.7
8730,827.87,931.10, 9.99,1032.5
8760,799.38,900.65, 9.99,1032.9
8790,763.52,848.34,10.03,1033.0
8820,720.04,802.36,10.03,1033.3
8850,679.13,749.71,10.10,1033.2
8880,778.42,875.60,10.05,1033.8
8910,741.18,819.35,10.06,1034.1
8940,710.61,784.37,10.10,1034.1
8970,796.83,883.84,10.10,1034.1
9000,806.13,908.41,10.08,1034.8
9030,801.99,900.18,10.10,1035.1
9060,794.60,890.74,10.05,1035.8
9090,786.82,873.14,10.06,1036.3
9120,750.54,832.25,10.05,1036.7
9150,698.92,768.00,10.12,1037.4
9180,626.97,682.47,10.21,1037.6
9210,774.36,853.60,10.21,1039.5
9240,855.21,959.16,10.03,1039.7
9270,891.35,999.43, 9.97,1039.3
9300,892.81,1006.22, 9.95,1041.0
9330,967.55,1102.34, 9.97,1041.0
9360,952.36,1085.41, 9.93,1041.2
9390,1012.48,1154.66, 9.92,1042.1
9420,992.33,1135.61, 9.92,1042.1
9450,1080.21,1242.71, 9.90,1042.6
9480,1030.95,1179.48, 9.84,1043.2
9510,1141.70,1335.96, 9.86,1043.2
9540,1218.46,1433.72, 9.79,1043.6
9570,1241.97,1470.15, 9.79,1044.3
9600,1269.71,1507.40, 9.75,1044.2
9630,1047.68,1197.75, 9.79,1044.8
9660,789.59,877.91, 9.95,1045.2
9690,769.91,859.91,10.08,1045.4
9720,809.63,898.83,10.14,1046.3
9750,913.28,1024.06,10.05,1045.8
9780,1000.12,1138.26, 9.92,1046.8
9810,856.84,960.02, 9.95,1048.1
9840,824.28,921.31,10.01,1047.5
9870,811.81,906.97,10.08,1048.4
9900,805.14,893.99,10.10,1048.9
9930,809.54,903.15,10.12,1048.9
9960,846.45,954.03,10.10,1049.6
9990,886.11,999.18,10.08,1050.3
10020,859.13,963.20,10.03,1050.5
10050,834.62,935.22,10.06,1051.3
10080,853.40,952.69,10.08,1051.6
10110,866.65,974.96,10.08,1052.0
10140,932.66,1055.27,10.03,1052.7
10170,885.65,999.87,10.03,1053.7
10200,862.78,980.79,10.03,1053.9
10230,861.61,966.38,10.06,1054.5
10260,847.00,953.19,10.06,1054.2
10290,854.03,962.29,10.08,1055.0
10320,910.77,1032.64,10.05,1055.4
10350,894.40,1015.10, 9.99,1056.0
10380,861.99,967.89,10.05,1056.9
10410,848.55,944.83,10.05,1057.4
10440,835.96,938.23,10.08,1057.4
10470,842.93,947.07,10.08,1058.7
10500,866.80,971.11,10.03,1059.3
10530,891.57,1007.67,10.01,1060.0
10560,876.52,979.75,10.03,1061.0
10590,883.36,993.92, 9.99,1061.7
10620,899.59,1005.51, 9.97,1062.6
10650,946.47,1077.47, 9.93,1063.3
10680,964.81,1099.44, 9.93,1064.0
10710,982.53,1113.60, 9.93,1065.0
10740,980.33,1113.76, 9.88,1065.9
10770,999.13,1130.37, 9.84,1066.5
10800,1006.22,1149.49, 9.82,1067.0
10830,1021.84,1163.27, 9.82,1067.5
10860,1083.93,1253.62, 9.79,1067.9
10890,1076.79,1241.78, 9.77,1068.6
10920,1105.64,1262.69, 9.75,1069.5
10950,1067.33,1232.41, 9.69,1070.2
10980,1066.99,1220.28, 9.68,1070.1
11010,1042.48,1204.38, 9.64,1070.5
11040,1163.31,1343.64, 9.64,1070.8
11070,1191.86,1403.87, 9.57,1070.9
11100,1206.89,1412.11, 9.58,1071.4
11130,1183.47,1372.80, 9.58,1071.6
11160,1125.86,1295.74, 9.60,1072.4
11190,1131.89,1314.36, 9.60,1072.9
11220,1200.25,1393.62, 9.58,1072.9
