YY/MM/DD,Hour:Min:Sec,r1,r2,MS5803_T,pressure,therm_T
2021/4/2,21:24:33,28.30,32.38,10.93489,1371.058,9.369504
2021/4/2,21:29:34,28.69,33.46,11.25179,1373.43,9.73359
2021/4/2,21:34:35,26.71,31.73,11.53097,1374.936,10.05495
2021/4/2,21:39:35,24.15,29.42,11.06545,1377.042,9.572594
2021/4/2,21:44:36,23.62,28.60,10.4866,1379.099,8.989274
2021/4/2,21:49:37,21.52,26.90,10.33694,1381.007,8.819384
2021/4/2,21:54:37,20.38,25.43,10.18716,1381.889,8.703749
2021/4/2,21:59:38,18.71,24.38,10.13096,1384.043,8.646045
2021/4/2,22:4:39,17.29,22.96,10.01852,1386.813,8.535975
2021/4/2,22:9:40,16.70,22.78,9.962268,1388.199,8.484797
2021/4/2,22:14:40,16.03,21.91,9.943515,1388.404,8.438461
2021/4/2,22:19:41,15.94,21.70,9.906004,1390.606,8.407177
2021/4/2,22:24:42,14.82,20.90,9.830959,1391.94,8.342098
2021/4/2,22:29:43,14.36,20.45,9.793427,1392.095,8.302957
2021/4/2,22:34:43,14.01,19.78,9.755886,1392.25,8.270895
2021/4/2,22:39:44,13.79,19.90,9.737113,1392.711,8.239033
2021/4/2,22:44:45,13.43,19.77,9.699561,1393.633,8.211692
2021/4/2,22:49:46,13.05,19.20,9.662003,1394.299,8.166941
2021/4/2,22:54:46,12.99,19.04,9.624436,1393.687,8.147884
2021/4/2,22:59:47,12.60,18.88,9.624436,1393.431,8.136898
2021/4/2,23:4:48,12.34,18.81,9.586863,1393.075,8.105859
2021/4/2,23:9:49,12.13,18.15,9.568073,1392.513,8.083194
2021/4/2,23:14:49,12.19,18.56,9.549282,1391.185,8.073519
2021/4/2,23:19:50,12.02,17.72,9.549282,1390.674,8.059002
2021/4/2,23:24:51,11.96,18.10,9.530489,1389.601,8.06193
2021/4/2,23:29:52,11.77,17.89,9.530489,1388.579,8.039354
2021/4/2,23:34:52,11.84,17.90,9.511694,1387.506,8.037846
2021/4/2,23:39:53,10.94,17.58,9.511694,1386.995,8.02353
2021/4/2,23:44:54,11.61,17.77,9.492897,1385.667,8.010236
2021/4/2,23:49:55,11.31,17.48,9.492897,1384.39,8.006404
2021/4/2,23:54:55,11.19,17.02,9.492897,1382.601,8.010532
2021/4/2,23:59:56,11.66,17.35,9.474098,1380.507,8.011338
2021/4/3,0:4:57,11.14,17.63,9.492897,1380.301,8.001164
2021/4/3,0:9:58,10.95,17.42,9.474098,1377.951,7.995626
2021/4/3,0:14:58,10.95,17.61,9.474098,1377.696,7.998042
2021/4/3,0:19:59,11.25,16.95,9.492897,1376.468,7.998847
2021/4/3,0:25:0,10.87,17.19,9.492897,1375.19,7.991191
2021/4/3,0:30:1,11.06,17.00,9.474098,1373.352,7.99371
2021/4/3,0:35:1,11.11,17.12,9.492897,1371.612,7.987364
2021/4/3,0:40:2,11.30,17.10,9.492897,1370.846,7.985851
2021/4/3,0:45:3,10.75,17.25,9.492897,1367.523,7.99522
2021/4/3,0:50:4,11.07,16.89,9.474098,1366.197,8.002777
2021/4/3,0:55:4,10.92,17.16,9.474098,1363.641,7.973865
2021/4/3,1:0:5,10.79,17.20,9.474098,1361.341,7.979403
2021/4/3,1:5:6,10.56,16.81,9.474098,1358.53,7.970541
2021/4/3,1:10:7,11.04,17.31,9.474098,1354.697,7.97437
2021/4/3,1:15:7,11.53,17.24,9.474098,1353.675,7.978901
2021/4/3,1:20:8,11.33,16.81,9.492897,1350.912,7.989881
2021/4/3,1:25:9,11.26,17.16,9.492897,1348.101,7.995218
2021/4/3,1:30:10,10.97,16.58,9.474098,1345.242,7.990084
2021/4/3,1:35:10,11.44,16.96,9.511694,1342.528,7.987665
2021/4/3,1:40:11,11.30,17.14,9.511694,1340.483,8.011847
2021/4/3,1:45:12,11.10,17.32,9.511694,1337.672,8.000965
2021/4/3,1:50:13,10.86,17.42,9.530489,1335.42,8.002275
2021/4/3,1:55:13,12.02,16.95,9.511694,1333.583,8.020714
2021/4/3,2:0:14,11.95,17.35,9.549282,1330.101,8.03815
2021/4/3,2:5:15,11.66,17.75,9.549282,1327.801,8.021115
2021/4/3,2:10:16,12.47,17.92,9.605651,1325.132,8.073413
2021/4/3,2:15:16,12.40,17.37,9.605651,1321.554,8.071703
2021/4/3,2:20:17,14.71,19.13,9.718338,1319.282,8.226119
2021/4/3,2:25:18,12.60,17.47,9.699561,1316.422,8.226227
2021/4/3,2:30:19,26.43,31.22,9.793427,1312.567,8.268978
2021/4/3,2:35:19,36.03,39.46,9.755886,1310.683,8.258087
2021/4/3,2:40:20,36.54,41.01,9.680783,1307.939,8.157963
2021/4/3,2:45:21,41.69,45.65,9.605651,1305.706,8.08692
2021/4/3,2:50:22,33.78,36.58,9.624436,1303.708,8.067776
2021/4/3,2:55:22,42.90,46.65,9.568073,1300.756,8.036635
2021/4/3,3:0:23,38.29,41.19,9.586863,1299.014,8.065761
2021/4/3,3:5:24,41.84,45.88,9.662003,1297.155,8.131659
2021/4/3,3:10:25,35.86,39.19,9.718338,1295.248,8.173795
2021/4/3,3:15:25,39.18,42.56,9.699561,1293.413,8.144757
2021/4/3,3:20:26,37.88,41.68,9.755886,1291.506,8.166434
2021/4/3,3:25:27,47.95,51.52,9.662003,1291.786,8.136394
2021/4/3,3:30:28,43.08,46.47,9.624436,1289.904,8.065655
2021/4/3,3:35:28,47.56,50.32,9.492897,1289.07,7.922612
2021/4/3,3:40:29,49.28,52.61,9.474098,1289.279,7.940233
2021/4/3,3:45:30,54.07,57.39,9.398885,1288.839,7.8781
2021/4/3,3:50:31,52.00,55.20,9.361268,1288.491,7.827249
2021/4/3,3:55:31,56.58,59.45,9.398885,1288.072,7.864003
2021/4/3,4:0:32,49.90,53.01,9.342457,1287.423,7.81124
2021/4/3,4:5:33,51.72,54.33,9.323643,1287.377,7.790401
2021/4/3,4:10:34,53.46,56.44,9.304829,1287.33,7.768258
2021/4/3,4:15:34,53.87,56.33,9.304829,1287.841,7.760005
2021/4/3,4:20:35,52.43,55.39,9.286011,1288.306,7.747625
2021/4/3,4:25:36,49.93,52.51,9.323643,1287.888,7.759802
2021/4/3,4:30:37,53.78,56.48,9.286011,1288.306,7.743906
2021/4/3,4:35:37,52.53,55.19,9.286011,1288.05,7.736456
2021/4/3,4:40:38,50.51,53.03,9.267193,1288.515,7.739072
2021/4/3,4:45:39,52.52,55.45,9.286011,1289.328,7.742392
2021/4/3,4:50:40,53.04,55.71,9.267193,1290.559,7.761209
2021/4/3,4:55:40,53.02,55.56,9.286011,1291.371,7.747827
2021/4/3,5:0:41,54.70,57.60,9.267193,1292.857,7.755073
2021/4/3,5:5:42,52.77,55.72,9.267193,1294.645,7.754268
2021/4/3,5:10:43,52.14,54.66,9.286011,1296.48,7.744609
2021/4/3,5:15:43,53.86,56.48,9.286011,1298.523,7.749036
2021/4/3,5:20:44,51.95,54.80,9.304829,1300.358,7.770169
2021/4/3,5:25:45,47.29,50.25,9.286011,1302.61,7.771175
2021/4/3,5:30:46,51.28,54.25,9.304829,1304.19,7.775607
2021/4/3,5:35:46,51.56,54.20,9.286011,1305.165,7.779633
2021/4/3,5:40:47,50.52,53.53,9.304829,1307.255,7.755975
2021/4/3,5:45:48,47.40,49.53,9.286011,1309.507,7.756782
2021/4/3,5:50:49,52.50,55.35,9.267193,1311.503,7.750445
2021/4/3,5:55:49,51.03,53.72,9.267193,1313.291,7.742192
2021/4/3,6:0:50,51.86,54.26,9.248371,1316.82,7.755475
2021/4/3,6:5:51,49.43,52.48,9.286011,1319.213,7.744709
2021/4/3,6:10:52,51.37,53.52,9.286011,1319.724,7.746214
2021/4/3,6:15:52,47.63,49.95,9.267193,1322.231,7.767251
2021/4/3,6:20:53,49.98,52.19,9.286011,1324.578,7.77963
2021/4/3,6:25:54,51.43,54.04,9.286011,1326.621,7.76876
2021/4/3,6:30:55,51.44,53.70,9.286011,1328.92,7.773691
2021/4/3,6:35:55,51.48,53.88,9.304829,1330.501,7.768658
2021/4/3,6:40:56,52.24,54.73,9.286011,1332.496,7.772184
2021/4/3,6:45:57,49.53,51.86,9.286011,1335.05,7.788285
2021/4/3,6:50:58,50.14,52.60,9.267193,1337.046,7.778021
2021/4/3,6:55:58,50.38,52.95,9.286011,1339.904,7.769161
2021/4/3,7:0:59,49.93,52.68,9.267193,1342.665,7.773591
2021/4/3,7:6:0,50.73,52.88,9.267193,1344.708,7.770872
2021/4/3,7:11:1,49.92,52.21,9.267193,1346.752,7.776611
2021/4/3,7:16:1,50.51,52.82,9.267193,1349.561,7.775807
2021/4/3,7:21:2,49.92,52.61,9.286011,1351.143,7.780634
2021/4/3,7:26:3,50.70,52.98,9.286011,1353.697,7.78728
2021/4/3,7:31:4,49.93,52.48,9.267193,1355.692,7.787478
2021/4/3,7:36:4,51.02,53.28,9.267193,1358.246,7.782651
2021/4/3,7:41:5,49.38,51.29,9.286011,1360.594,7.799861
2021/4/3,7:46:6,31.25,33.76,9.267193,1361.566,7.80369
2021/4/3,7:51:7,25.44,28.32,9.286011,1364.936,7.797145
2021/4/3,7:56:7,21.92,24.78,9.286011,1366.979,7.791807
2021/4/3,8:1:8,19.84,22.65,9.286011,1370.556,7.80862
2021/4/3,8:6:9,17.74,19.98,9.286011,1372.344,7.799861
2021/4/3,8:11:10,16.11,18.89,9.286011,1373.876,7.800364
2021/4/3,8:16:10,15.23,17.90,9.304829,1376.992,7.800064
2021/4/3,8:21:11,14.51,17.10,9.286011,1379.496,7.792208
2021/4/3,8:26:12,13.45,16.40,9.286011,1382.561,7.799559
2021/4/3,8:31:13,13.66,15.78,9.286011,1383.583,7.807916
2021/4/3,8:36:13,13.31,15.49,9.286011,1384.349,7.795534
2021/4/3,8:41:14,13.25,15.38,9.286011,1386.648,7.801672
2021/4/3,8:46:15,12.76,15.02,9.286011,1387.159,7.79473
2021/4/3,8:51:15,12.60,15.00,9.286011,1388.181,7.801775
2021/4/3,8:56:16,12.74,15.11,9.286011,1389.458,7.79694
2021/4/3,9:1:17,12.43,14.73,9.286011,1391.501,7.799759
2021/4/3,9:6:18,11.97,14.03,9.267193,1391.195,7.79322
2021/4/3,9:11:18,11.96,14.32,9.267193,1390.429,7.787883
2021/4/3,9:16:19,11.88,14.39,9.267193,1391.706,7.801473
2021/4/3,9:21:20,11.44,14.32,9.267193,1390.94,7.798353
2021/4/3,9:26:21,11.90,14.63,9.267193,1389.152,7.77379
2021/4/3,9:31:21,11.56,14.12,9.267193,1387.875,7.79352
2021/4/3,9:36:22,11.46,14.26,9.267193,1387.109,7.786072
2021/4/3,9:41:23,11.52,14.26,9.267193,1386.598,7.780938
2021/4/3,9:46:24,11.59,13.88,9.267193,1384.044,7.788993
2021/4/3,9:51:24,11.67,14.29,9.267193,1384.81,7.794829
2021/4/3,9:56:25,11.27,13.88,9.267193,1384.299,7.767756
2021/4/3,10:1:26,11.32,14.26,9.286011,1382.05,7.789595
2021/4/3,10:6:27,11.60,13.54,9.286011,1381.54,7.789696
2021/4/3,10:11:27,11.36,13.92,9.304829,1378.78,7.793216
2021/4/3,10:16:28,11.22,13.63,9.267193,1377.147,7.79372
2021/4/3,10:21:29,11.52,13.63,9.286011,1373.876,7.797949
2021/4/3,10:26:30,11.43,13.64,9.286011,1372.088,7.797847
2021/4/3,10:31:30,11.29,13.65,9.286011,1369.534,7.778926
2021/4/3,10:36:31,11.47,13.77,9.304829,1366.518,7.801876
2021/4/3,10:41:32,11.31,13.25,9.286011,1364.17,7.810534
2021/4/3,10:46:33,11.29,13.73,9.286011,1360.849,7.793516
2021/4/3,10:51:33,11.55,14.14,9.304829,1356.3,7.796034
2021/4/3,10:56:34,11.26,14.01,9.304829,1353.491,7.78758
2021/4/3,11:1:35,11.08,13.75,9.323643,1349.197,7.813554
2021/4/3,11:6:36,11.20,13.99,9.304829,1345.061,7.811842
2021/4/3,11:11:36,11.56,13.89,9.323643,1340.767,7.805298
2021/4/3,11:16:37,11.20,14.05,9.323643,1336.935,7.813855
2021/4/3,11:21:38,12.16,14.45,9.342457,1333.662,7.836711
2021/4/3,11:26:39,11.30,14.56,9.361268,1328.089,7.844365
2021/4/3,11:31:39,12.72,14.70,9.380078,1324.305,7.859672
2021/4/3,11:36:40,15.00,17.44,9.361268,1320.936,7.854939
2021/4/3,11:41:41,19.26,20.65,9.380078,1314.597,7.880315
2021/4/3,11:46:42,17.96,20.97,9.398885,1309.79,7.895119
2021/4/3,11:51:42,33.71,36.17,9.436496,1305.795,7.914959
2021/4/3,11:56:43,31.54,33.70,9.474098,1301.545,7.957651
2021/4/3,12:1:44,40.10,42.00,9.568073,1296.155,8.03059
2021/4/3,12:6:45,34.05,36.15,9.605651,1291.136,8.077149
2021/4/3,12:11:45,38.61,41.56,9.586863,1286.233,8.052957
2021/4/3,12:16:46,49.53,51.73,9.586863,1281.377,8.057796
2021/4/3,12:21:47,51.88,54.56,9.624436,1275.078,8.098502
2021/4/3,12:26:48,52.64,55.51,9.624436,1268.943,8.085611
2021/4/3,12:31:48,53.57,55.57,9.624436,1264.087,8.087126
2021/4/3,12:36:49,53.82,56.18,9.64322,1259.274,8.107172
2021/4/3,12:41:50,53.75,56.32,9.662003,1252.161,8.127728
2021/4/3,12:46:51,53.19,56.11,9.699561,1246.37,8.163305
2021/4/3,12:51:51,52.25,55.28,9.718338,1240.79,8.176514
2021/4/3,12:56:52,50.99,53.39,9.737113,1234.953,8.198483
2021/4/3,13:1:53,53.20,55.88,9.774657,1229.415,8.219463
2021/4/3,13:6:54,51.66,54.63,9.793427,1223.322,8.246996
2021/4/3,13:11:54,50.58,53.43,9.812194,1217.484,8.265752
2021/4/3,13:16:55,51.78,55.37,9.849724,1211.432,8.282889
2021/4/3,13:21:56,57.76,60.42,9.868485,1205.593,8.319392
2021/4/3,13:26:57,46.43,49.68,9.906004,1200.562,8.327366
2021/4/3,13:31:57,45.77,48.61,9.924761,1194.466,8.367014
2021/4/3,13:36:58,45.73,49.14,9.943515,1187.857,8.376299
2021/4/3,13:41:59,44.16,47.47,10.09349,1182.307,8.508317
2021/4/3,13:47:0,44.86,48.50,10.22462,1176.967,8.589574
2021/4/3,13:52:0,45.03,48.44,10.61746,1170.151,8.823316
2021/4/3,13:57:1,46.20,49.41,10.63615,1164.812,9.050615
2021/4/3,14:2:2,46.21,49.47,10.67352,1159.513,9.058913
2021/4/3,14:7:3,44.21,47.47,10.95355,1153.968,9.27334
2021/4/3,14:12:3,43.53,46.83,11.0468,1149.041,9.375998
2021/4/3,14:17:4,42.64,46.25,11.17728,1142.908,9.511925
2021/4/3,14:22:5,40.95,44.52,11.28904,1138.272,9.61433
2021/4/3,14:27:6,40.45,44.09,11.38213,1134.364,9.69193
2021/4/3,14:32:6,39.97,43.70,11.45656,1128.618,9.741317
2021/4/3,14:37:7,38.97,43.28,11.58676,1123.758,9.861133
2021/4/3,14:42:8,38.94,42.99,11.64253,1119.766,9.976278
2021/4/3,14:47:9,38.30,42.33,11.69828,1115.26,9.999282
2021/4/3,14:52:9,38.82,42.61,11.79117,1111.6,10.04192
2021/4/3,14:57:10,38.70,42.59,11.84688,1109.146,10.13782
2021/4/3,15:2:11,38.27,42.56,11.84688,1106.064,10.14078
2021/4/3,15:7:12,38.14,42.16,11.88401,1102.8,10.15809
2021/4/3,15:12:12,36.86,40.87,11.92113,1100.05,10.18704
2021/4/3,15:17:13,36.66,41.28,11.95825,1097.042,10.25248
2021/4/3,15:22:14,37.26,42.04,11.9768,1095.025,10.28531
2021/4/3,15:27:15,36.62,41.09,12.051,1092.348,10.3323
2021/4/3,15:32:15,36.41,41.36,12.12517,1090.441,10.41481
2021/4/3,15:37:16,36.80,41.39,12.14371,1088.937,10.42042
2021/4/3,15:42:17,38.14,43.11,12.06955,1087.246,10.3887
2021/4/3,15:47:18,35.11,39.19,12.08809,1086.255,10.39574
2021/4/3,15:52:18,35.32,39.86,12.14371,1084.31,10.42859
2021/4/3,15:57:19,37.20,41.69,12.21785,1083.687,10.5081
2021/4/3,16:2:20,34.52,39.08,12.21785,1081.888,10.54057
2021/4/3,16:7:21,34.41,39.25,12.23638,1081.154,10.58183
2021/4/3,16:12:21,35.44,40.72,12.23638,1080.125,10.59001
2021/4/3,16:17:22,34.48,39.47,12.16225,1079.464,10.46676
2021/4/3,16:22:23,43.44,48.00,11.99535,1026.715,10.39585
2021/4/3,16:27:24,40.63,44.28,11.93969,1027.125,10.25074
2021/4/3,16:32:24,42.16,46.51,11.93969,1025.84,10.28888
2021/4/3,16:37:25,31.42,36.28,12.31048,1019.335,13.03687
2021/4/3,16:42:26,42.31,46.27,12.08809,1026.889,10.60002
2021/4/3,16:47:27,41.12,44.64,12.08809,1026.632,10.43134
2021/4/3,16:52:27,41.37,45.13,12.14371,1027.25,10.47258
2021/4/3,16:57:28,39.93,43.86,12.27343,1027.493,10.55762
2021/4/3,17:2:29,40.11,44.14,12.25491,1028.487,10.5809
2021/4/3,17:7:30,39.59,43.52,12.23638,1028.966,10.57232
2021/4/3,17:12:30,43.04,46.79,11.75402,1030.115,9.986759
2021/4/3,17:17:31,43.55,47.14,11.36351,1030.405,9.602551
2021/4/3,17:22:32,43.38,47.28,11.56816,1031.305,9.649368
2021/4/3,17:27:33,42.70,46.62,11.36351,1031.945,9.650587
2021/4/3,17:32:33,41.89,45.42,11.41935,1033.59,9.695895
2021/4/3,17:37:34,40.33,44.13,11.53097,1034.315,9.807152
2021/4/3,17:42:35,40.78,44.19,11.58676,1035.704,9.914621
2021/4/3,17:47:36,40.46,44.33,11.6797,1038.961,9.971194
2021/4/3,17:52:36,42.30,46.28,11.60535,1041.901,9.972312
2021/4/3,17:57:37,41.72,45.44,11.41935,1044.112,9.722515
2021/4/3,18:2:38,44.99,48.11,10.95355,1048.347,9.350461
2021/4/3,18:7:39,45.40,48.45,10.65484,1051.87,8.981482
2021/4/3,18:12:39,47.65,50.82,10.58009,1055.824,8.945468
2021/4/3,18:17:40,45.73,48.86,10.67352,1060.105,8.968631
2021/4/3,18:22:41,45.13,48.12,10.78558,1063.143,9.125247
2021/4/3,18:27:41,44.19,47.30,10.72956,1066.877,9.025703
2021/4/3,18:32:42,45.69,49.17,10.59878,1071.998,8.891156
2021/4/3,18:37:43,47.16,50.09,10.56139,1075.767,8.812901
2021/4/3,18:42:44,39.59,42.07,10.9722,1079.66,9.092025
2021/4/3,18:47:44,52.02,55.30,10.524,1083.632,8.905924
2021/4/3,18:52:45,47.42,50.39,10.72956,1088.401,9.130313
2021/4/3,18:57:46,47.20,50.43,10.63615,1094.873,8.954876
2021/4/3,19:2:47,48.80,51.57,10.80425,1099.315,9.311134
2021/4/3,19:7:47,40.19,43.30,10.61746,1104.057,8.930094
2021/4/3,19:12:48,46.18,49.05,10.78558,1110.553,9.176184
2021/4/3,19:17:49,55.99,59.08,10.28079,1116.935,8.690917
2021/4/3,19:22:50,47.07,49.66,10.524,1121.794,8.884794
2021/4/3,19:27:50,51.02,53.54,10.4492,1127.784,8.85011
2021/4/3,19:32:51,50.39,53.01,10.37437,1134.796,8.749234
2021/4/3,19:37:52,55.81,58.50,10.29951,1141.293,8.704355
2021/4/3,19:42:53,40.95,42.65,10.28079,1147.653,8.534155
2021/4/3,19:47:53,45.39,48.03,10.35566,1153.191,8.722548
2021/4/3,19:52:54,51.55,54.04,10.26206,1160.667,8.692635
2021/4/3,19:57:55,47.26,49.77,10.33694,1168.255,8.700212
2021/4/3,20:2:56,49.66,52.31,10.31822,1174.87,8.723462
2021/4/3,20:7:56,48.44,51.35,10.31822,1180.246,8.709607
2021/4/3,20:12:57,56.16,58.39,10.18716,1187.89,8.59755
2021/4/3,20:17:58,54.34,56.74,10.056,1195.017,8.468035
2021/4/3,20:22:59,41.88,45.07,10.39308,1201.152,8.863055
2021/4/3,20:27:59,48.65,50.86,10.26206,1206.231,8.599667
2021/4/3,20:33:0,50.53,52.62,10.20589,1213.271,8.637768
2021/4/3,20:38:1,49.81,52.28,10.16843,1219.071,8.596539
2021/4/3,20:43:2,50.34,52.77,10.13096,1223.591,8.559591
2021/4/3,20:48:2,52.05,54.53,10.11222,1229.433,8.549393
2021/4/3,20:53:3,55.48,57.89,10.03726,1234.376,8.470861
2021/4/3,20:58:4,53.69,55.75,10.01852,1240.472,8.432815
2021/4/3,21:3:5,51.71,54.05,9.999768,1245.033,8.443607
2021/4/3,21:8:5,53.76,55.42,9.962268,1250.573,8.428571
2021/4/3,21:13:6,54.79,56.34,9.962268,1256.712,8.395876
2021/4/3,21:18:7,52.50,54.29,9.906004,1261.182,8.352687
2021/4/3,21:23:8,46.14,48.33,9.981019,1266.478,8.387395
2021/4/3,21:28:8,62.39,64.74,9.887245,1273.158,8.360558
2021/4/3,21:33:9,54.49,56.34,9.849724,1276.903,8.324944
2021/4/3,21:38:10,52.44,54.33,9.849724,1281.507,8.316874
2021/4/3,21:43:11,56.13,57.96,9.849724,1286.878,8.307696
2021/4/3,21:48:11,46.09,48.00,9.924761,1290.387,8.354506
2021/4/3,21:53:12,50.38,52.26,9.924761,1294.991,8.371352
2021/4/3,21:58:13,51.27,53.35,9.906004,1298.781,8.372057
2021/4/3,22:3:14,49.58,51.10,9.924761,1302.409,8.387499
2021/4/3,22:8:14,49.45,51.21,9.943515,1306.804,8.416969
2021/4/3,22:13:15,51.69,53.69,9.943515,1310.13,8.415553
2021/4/3,22:18:16,53.02,55.11,9.906004,1313.617,8.38023
2021/4/3,22:23:17,55.79,57.64,9.906004,1316.686,8.37589
2021/4/3,22:28:17,46.43,48.55,10.20589,1319.744,8.840094
2021/4/3,22:33:18,35.84,37.81,10.20589,1324.095,8.649077
2021/4/3,22:38:19,30.62,32.57,10.22462,1327.981,8.606434
2021/4/3,22:43:20,25.17,26.83,9.924761,1329.267,8.404048
2021/4/3,22:48:20,23.41,24.42,9.887245,1331.218,8.354002
2021/4/3,22:53:21,22.23,23.77,9.849724,1335.214,8.349058
2021/4/3,22:58:22,20.09,21.39,9.812194,1336.396,8.323531
2021/4/3,23:3:23,19.36,20.54,9.774657,1337.835,8.237107
2021/4/3,23:8:23,17.87,18.92,9.737113,1339.273,8.208058
2021/4/3,23:13:24,17.31,18.90,9.680783,1341.94,8.196168
2021/4/3,23:18:25,16.70,18.22,9.662003,1343.681,8.145866
2021/4/3,23:23:26,16.04,17.72,9.64322,1344.912,8.122993
2021/4/3,23:28:26,15.46,17.02,9.624436,1346.652,8.104046
2021/4/3,23:33:27,14.71,15.55,9.568073,1348.04,8.082991
2021/4/3,23:38:28,14.48,15.50,9.549282,1348.503,8.04872
2021/4/3,23:43:29,14.63,15.88,9.530489,1349.732,8.035527
2021/4/3,23:48:29,14.65,14.88,9.511694,1349.939,8.018695
2021/4/3,23:53:30,14.04,15.19,9.492897,1351.168,8.001064
2021/4/3,23:58:31,13.87,14.78,9.492897,1351.168,7.986154
2021/4/4,0:3:32,13.15,15.46,9.492897,1351.424,7.985045
2021/4/4,0:8:32,13.13,15.01,9.474098,1352.653,7.969836
2021/4/4,0:13:33,13.66,14.29,9.455297,1352.093,7.953725
2021/4/4,0:18:34,13.37,14.65,9.455297,1352.093,7.945266
2021/4/4,0:23:35,13.09,14.65,9.436496,1353.322,7.937717
2021/4/4,0:28:35,13.09,14.21,9.436496,1352.3,7.940031
2021/4/4,0:33:36,12.89,14.27,9.417691,1352.506,7.925031
2021/4/4,0:38:37,12.55,14.12,9.417691,1352.251,7.925132
2021/4/4,0:43:38,12.57,14.40,9.436496,1352.3,7.919693
2021/4/4,0:48:38,12.76,13.92,9.398885,1350.669,7.895722
2021/4/4,0:53:39,12.60,14.28,9.417691,1348.674,7.909218
2021/4/4,0:58:40,12.72,14.02,9.436496,1346.423,7.897737
2021/4/4,1:3:41,12.89,14.21,9.398885,1345.048,7.885248
2021/4/4,1:8:41,12.46,13.92,9.398885,1345.559,7.907303
2021/4/4,1:13:42,12.47,13.91,9.398885,1346.07,7.882629
2021/4/4,1:18:43,12.18,13.82,9.380078,1345.0,7.884644
2021/4/4,1:23:44,12.41,14.06,9.398885,1343.26,7.891996
2021/4/4,1:28:44,11.95,14.46,9.380078,1341.167,7.875078
2021/4/4,1:33:45,12.43,13.83,9.380078,1339.89,7.868232
2021/4/4,1:38:46,12.49,13.94,9.361268,1337.798,7.861384
2021/4/4,1:43:47,12.47,14.26,9.361268,1335.499,7.859974
2021/4/4,1:48:47,12.77,14.48,9.380078,1334.269,7.858363
2021/4/4,1:53:48,11.95,13.89,9.380078,1334.269,7.880317
2021/4/4,1:58:49,11.99,14.06,9.380078,1331.97,7.877295
2021/4/4,2:3:50,12.39,13.56,9.380078,1330.181,7.865211
2021/4/4,2:8:50,12.36,14.08,9.380078,1328.648,7.861082
2021/4/4,2:13:51,12.13,14.09,9.398885,1325.631,7.87216
2021/4/4,2:18:52,11.98,13.96,9.380078,1323.794,7.869642
2021/4/4,2:23:53,12.05,14.26,9.380078,1322.006,7.868434
2021/4/4,2:28:53,12.22,13.86,9.380078,1319.451,7.866017
2021/4/4,2:33:54,11.98,13.78,9.380078,1318.173,7.874577
2021/4/4,2:38:55,12.12,14.04,9.398885,1315.41,7.889075
2021/4/4,2:43:56,11.78,14.02,9.398885,1314.644,7.857054
2021/4/4,2:48:56,12.74,14.36,9.398885,1311.578,7.888572
2021/4/4,2:53:57,11.62,14.12,9.398885,1308.001,7.872461
2021/4/4,2:58:58,12.83,14.77,9.417691,1304.726,7.899044
2021/4/4,3:3:59,13.03,14.17,9.436496,1302.218,7.948087
2021/4/4,3:8:59,13.84,15.95,9.455297,1300.221,7.953221
2021/4/4,3:14:0,13.96,15.15,9.530489,1299.641,8.027467
2021/4/4,3:19:1,24.09,25.35,9.680783,1296.945,8.12894
2021/4/4,3:24:2,21.27,22.42,9.64322,1294.807,8.156961
2021/4/4,3:29:2,23.62,25.64,9.718338,1292.948,8.144456
2021/4/4,3:34:3,24.34,26.35,9.737113,1290.181,8.22249
2021/4/4,3:39:4,22.60,25.42,9.718338,1288.09,8.217036
2021/4/4,3:44:5,24.39,26.20,9.699561,1285.487,8.210885
2021/4/4,3:49:5,25.23,27.22,9.737113,1282.766,8.206852
2021/4/4,3:54:6,30.07,32.32,9.774657,1280.045,8.232378
2021/4/4,3:59:7,27.20,29.32,9.755886,1277.187,8.22703
2021/4/4,4:4:8,28.05,30.23,9.755886,1275.908,8.239841
2021/4/4,4:9:8,30.93,33.34,9.774657,1273.141,8.222586
2021/4/4,4:14:9,28.01,30.61,9.718338,1271.215,8.21603
2021/4/4,4:19:10,32.13,34.18,9.774657,1269.05,8.232377
2021/4/4,4:24:11,33.83,36.37,9.774657,1267.771,8.238935
2021/4/4,4:29:11,41.78,43.73,9.755886,1265.169,8.207859
2021/4/4,4:34:12,42.58,44.92,9.699561,1262.222,8.161393
2021/4/4,4:39:13,38.74,42.62,9.624436,1262.553,8.086517
2021/4/4,4:44:13,26.79,26.92,9.605651,1261.485,8.08823
2021/4/4,4:49:14,27.44,27.56,9.586863,1260.162,8.054471
2021/4/4,4:54:15,43.49,45.97,9.568073,1257.561,8.038552
2021/4/4,4:59:16,47.75,50.34,9.568073,1255.261,8.026458
2021/4/4,5:4:16,44.62,47.31,9.568073,1258.072,8.026348
2021/4/4,5:9:17,45.86,47.91,9.549282,1254.96,8.011741
2021/4/4,5:14:18,44.78,47.53,9.586863,1254.794,8.023433
2021/4/4,5:19:19,51.54,53.22,9.549282,1253.683,7.996128
2021/4/4,5:24:19,49.49,51.91,9.492897,1254.059,7.985752
2021/4/4,5:29:20,47.62,50.49,9.530489,1252.871,7.981421
2021/4/4,5:34:21,46.36,49.05,9.549282,1252.149,8.014762
2021/4/4,5:39:22,49.86,52.08,9.530489,1251.593,7.984442
